,index,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,Start_time
35460,33010,2.344037292,-2.007815895,37.83937063,1.9986,1.508,2541.563,1.393490749,275.812,2817.375
35461,33011,2.838662427,-0.000395299,38.08307174,0.0006,0.0,2555.344,1.393490749,262.031,2817.375
35462,33012,2.972430025,-0.000338712,38.06710629,0.0006,0.0,2569.016,1.393490749,248.359,2817.375
35463,33013,3.054254435,-0.002406461,37.9812934,0.0006,0.0,2582.735,1.393490749,234.64,2817.375
35464,33014,3.117865571,0.003328916,37.83863439,0.0006,0.0,2596.485,1.393490749,220.89,2817.375
35465,33015,3.168582221,0.000337823,37.67966641,0.0006,0.0,2610.172,1.393490749,207.203,2817.375
35466,33016,3.208475203,0.000755944,37.50018087,0.0006,0.0,2623.844,1.393490749,193.531,2817.375
35467,33017,3.241041265,-0.000337591,37.31478182,0.0006,0.0,2637.641,1.393490749,179.734,2817.375
35468,33018,3.268437374,-0.001727614,37.11633288,0.0006,0.0,2651.313,1.393490749,166.062,2817.375
35469,33019,3.291642692,-0.000895848,36.90529533,0.0006,0.0,2665.016,1.393490749,152.359,2817.375
35470,33020,3.312562143,0.001910247,36.7104228,0.0006,0.0,2678.781,1.393490749,138.594,2817.375
35471,33021,3.330778709,0.001760587,36.47778208,0.0006,0.0,2692.672,1.393490749,124.703,2817.375
35472,33022,3.347349563,0.000717444,36.27163584,0.0006,0.0,2706.516,1.393490749,110.859,2817.375
35473,33023,3.361733832,-0.001151052,36.05524632,0.0006,0.0,2720.36,1.393490749,97.015,2817.375
35474,33024,3.37489609,0.000630368,35.85065983,0.0006,0.0,2734.172,1.393490749,83.203,2817.375
35475,33025,3.386996556,-0.000311011,35.62434636,0.0004,0.0,2748.031,1.393490749,69.344,2817.375
35476,33026,3.397976332,-0.001458515,35.42050648,0.0006,0.0,2761.844,1.393490749,55.531,2817.375
35477,33027,3.408162708,-0.002367178,35.21722757,0.0006,0.0,2775.641,1.393490749,41.734,2817.375
35478,33028,3.417626582,-0.000469611,35.0226882,0.0006,0.0,2789.594,1.393490749,27.781,2817.375
35479,33029,3.426326528,-0.000110048,34.83595703,0.0006,0.0,2803.5,1.393490749,13.875,2817.375
35480,33030,3.434590579,-0.002452075,34.62535461,0.0006,0.0,2817.375,1.393490749,0.0,0.0
35481,33030,3.434590579,-0.002452075,34.62535461,0.0006,0.0,2817.375,1.393490749,0.0,0.0
35482,33030,3.434590579,-0.002452075,34.62535461,0.0006,0.0,2817.375,1.393490749,0.0,0.0
35483,33030,3.434590579,-0.002452075,34.62535461,0.0006,0.0,2817.375,1.393490749,0.0,0.0
35484,33030,3.434590579,-0.002452075,34.62535461,0.0006,0.0,2817.375,1.393490749,0.0,0.0
35485,33030,3.434590579,-0.002452075,34.62535461,0.0006,0.0,2817.375,1.393490749,0.0,0.0
35486,33030,3.434590579,-0.002452075,34.62535461,0.0006,0.0,2817.375,1.393490749,0.0,0.0
35487,33030,3.434590579,-0.002452075,34.62535461,0.0006,0.0,2817.375,1.393490749,0.0,0.0
35488,33030,3.434590579,-0.002452075,34.62535461,0.0006,0.0,2817.375,1.393490749,0.0,0.0
35489,33030,3.434590579,-0.002452075,34.62535461,0.0006,0.0,2817.375,1.393490749,0.0,0.0
35490,33030,3.434590579,-0.002452075,34.62535461,0.0006,0.0,2817.375,1.393490749,0.0,0.0
35491,33031,4.185890317,-0.001608704,23.04417104,0.0006,0.0,0.0,1.388249351,2809.234,2809.234
35492,33031,4.185890317,-0.001608704,23.04417104,0.0006,0.0,0.0,1.388249351,2809.234,2809.234
35493,33031,4.185890317,-0.001608704,23.04417104,0.0006,0.0,0.0,1.388249351,2809.234,2809.234
35494,33031,4.185890317,-0.001608704,23.04417104,0.0006,0.0,0.0,1.388249351,2809.234,2809.234
35495,33031,4.185890317,-0.001608704,23.04417104,0.0006,0.0,0.0,1.388249351,2809.234,2809.234
35496,33031,4.185890317,-0.001608704,23.04417104,0.0006,0.0,0.0,1.388249351,2809.234,2809.234
35497,33031,4.185890317,-0.001608704,23.04417104,0.0006,0.0,0.0,1.388249351,2809.234,2809.234
35498,33031,4.185890317,-0.001608704,23.04417104,0.0006,0.0,0.0,1.388249351,2809.234,2809.234
35499,33031,4.185890317,-0.001608704,23.04417104,0.0006,0.0,0.0,1.388249351,2809.234,2809.234
35500,33031,4.185890317,-0.001608704,23.04417104,0.0006,0.0,0.0,1.388249351,2809.234,2809.234
35501,33031,4.185890317,-0.001608704,23.04417104,0.0006,0.0,0.0,1.388249351,2809.234,2809.234
35502,33032,4.186613091,-0.000410881,23.04429816,0.0006,4.201,9.469,1.388249351,2799.765,2809.234
35503,33033,3.972717928,-2.008676638,23.06690074,1.9986,2.998,23.703,1.388249351,2785.531,2809.234
35504,33034,3.944804118,-2.005716092,23.16183717,1.9986,2.996,37.203,1.388249351,2772.031,2809.234
35505,33035,3.924726453,-2.00872129,23.30681386,1.9986,2.976,50.75,1.388249351,2758.484,2809.234
35506,33036,3.908170203,-2.007498004,23.44410292,1.9986,2.961,64.188,1.388249351,2745.046,2809.234
35507,33037,3.893887318,-2.00568097,23.58673657,1.9984,2.949,77.719,1.388249351,2731.515,2809.234
35508,33038,3.881512805,-2.006677718,23.73384513,1.9986,2.939,91.188,1.388249351,2718.046,2809.234
35509,33039,3.870348265,-2.007431201,23.88152061,1.9984,2.93,104.719,1.388249351,2704.515,2809.234
35510,33040,3.860334437,-2.010924821,24.02449969,1.9986,2.923,118.219,1.388249351,2691.015,2809.234
35511,33041,3.850962681,-2.007820604,24.16623777,1.9984,2.916,131.781,1.388249351,2677.453,2809.234
35512,33042,3.842593877,-2.008926409,24.31628057,1.9984,2.909,145.359,1.388249351,2663.875,2809.234
35513,33043,3.834813478,-2.007112915,24.45927906,1.9986,2.903,158.75,1.388249351,2650.484,2809.234
35514,33044,3.827625925,-2.00892501,24.59277465,1.9986,2.897,172.188,1.388249351,2637.046,2809.234
35515,33045,3.820781906,-2.009550508,24.73509299,1.9986,2.892,185.703,1.388249351,2623.531,2809.234
35516,33046,3.814374635,-2.005736914,24.8745265,1.9986,2.887,199.188,1.388249351,2610.046,2809.234
35517,33047,3.808523737,-2.00793119,25.01415567,1.9984,2.882,212.625,1.388249351,2596.609,2809.234
35518,33048,3.803081218,-2.006810651,25.14989264,1.9986,2.877,226.141,1.388249351,2583.093,2809.234
35519,33049,3.797594106,-2.009440059,25.29273561,1.9986,2.873,239.625,1.388249351,2569.609,2809.234
35520,33050,3.792316714,-2.0080044,25.44124955,1.9986,2.869,253.094,1.388249351,2556.14,2809.234
35521,33051,3.787365579,-2.008249676,25.57679125,1.9986,2.865,266.609,1.388249351,2542.625,2809.234
35522,33052,3.782190355,-2.005461134,25.7100639,1.9986,2.861,280.109,1.388249351,2529.125,2809.234
35523,33053,3.777112016,-2.007482259,25.84760299,1.9986,2.857,293.625,1.388249351,2515.609,2809.234
35524,33054,3.771965099,-2.005271104,25.97795701,1.9986,2.852,307.125,1.388249351,2502.109,2809.234
35525,33055,3.766888866,-2.00731613,26.11606942,1.9986,2.847,320.609,1.388249351,2488.625,2809.234
35526,33056,3.761575149,-2.007227903,26.24421411,1.9986,2.843,334.156,1.388249351,2475.078,2809.234
35527,33057,3.756307034,-2.005563064,26.37864641,1.9986,2.838,347.594,1.388249351,2461.64,2809.234
35528,33058,3.75094631,-2.006902004,26.50767364,1.9986,2.833,361.078,1.388249351,2448.156,2809.234
35529,33059,3.745236119,-2.006629136,26.63662652,1.9986,2.828,374.5,1.388249351,2434.734,2809.234
35530,33060,3.739430425,-2.008335072,26.76759512,1.9984,2.822,388.0,1.388249351,2421.234,2809.234
35531,33061,3.733589193,-2.007596219,26.88638093,1.9986,2.817,401.547,1.388249351,2407.687,2809.234
35532,33062,3.727702814,-2.008258718,26.99934614,1.9986,2.811,415.031,1.388249351,2394.203,2809.234
35533,33063,3.721473412,-2.005397869,27.10602926,1.9986,2.805,428.453,1.388249351,2380.781,2809.234
35534,33064,3.715322005,-2.007917597,27.22593651,1.9986,2.8,441.938,1.388249351,2367.296,2809.234
35535,33065,3.709294628,-2.005793964,27.32893598,1.9986,2.794,455.422,1.388249351,2353.812,2809.234
35536,33066,3.703315717,-2.007628743,27.42274886,1.9986,2.788,469.0,1.388249351,2340.234,2809.234
35537,33067,3.697495828,-2.007566822,27.52176433,1.9986,2.783,482.438,1.388249351,2326.796,2809.234
35538,33068,3.692093376,-2.011507401,27.59395126,1.9986,2.777,495.953,1.388249351,2313.281,2809.234
35539,33069,3.686324386,-2.009944672,27.66406736,1.9986,2.772,509.438,1.388249351,2299.796,2809.234
35540,33070,3.680864151,-2.007686749,27.71838598,1.9986,2.767,522.875,1.388249351,2286.359,2809.234
35541,33071,3.676080028,-2.007344186,27.76534168,1.9986,2.762,536.344,1.388249351,2272.89,2809.234
35542,33072,3.671072604,-2.008116791,27.79714568,1.9986,2.757,549.844,1.388249351,2259.39,2809.234
35543,33073,3.666004043,-2.007874213,27.84786824,1.9986,2.753,563.406,1.388249351,2245.828,2809.234
35544,33074,3.661846585,-2.009620639,27.87675827,1.9986,2.748,576.891,1.388249351,2232.343,2809.234
35545,33075,3.657015961,-2.00529419,27.90514086,1.9986,2.743,590.344,1.388249351,2218.89,2809.234
35546,33076,3.652194502,-2.004660412,27.93148826,1.9986,2.739,603.844,1.388249351,2205.39,2809.234
35547,33077,3.648090184,-2.00524228,27.96175759,1.9986,2.735,617.281,1.388249351,2191.953,2809.234
35548,33078,3.643686621,-2.008995799,27.97075614,1.9986,2.731,630.719,1.388249351,2178.515,2809.234
35549,33079,3.63945716,-2.005665359,28.00455787,1.9986,2.727,644.156,1.388249351,2165.078,2809.234
35550,33080,3.635310684,-2.006783716,28.01679887,1.9986,2.723,657.625,1.388249351,2151.609,2809.234
35551,33081,3.630869253,-2.005007362,28.05436423,1.9986,2.718,671.078,1.388249351,2138.156,2809.234
35552,33082,3.62660719,-2.008245496,28.07608406,1.9986,2.714,684.609,1.388249351,2124.625,2809.234
35553,33083,3.622399272,-2.008249427,28.10737136,1.9986,2.709,698.047,1.388249351,2111.187,2809.234
35554,33084,3.618123927,-2.00848381,28.14094157,1.9986,2.705,711.5,1.388249351,2097.734,2809.234
35555,33085,3.613698285,-2.007367758,28.16678923,1.9984,2.702,724.938,1.388249351,2084.296,2809.234
35556,33086,3.609487096,-2.00880245,28.20310716,1.9986,2.698,738.359,1.388249351,2070.875,2809.234
35557,33087,3.605464668,-2.009181211,28.236115,1.9986,2.694,751.906,1.388249351,2057.328,2809.234
35558,33088,3.601097209,-2.006541264,28.26554557,1.9986,2.689,765.359,1.388249351,2043.875,2809.234
35559,33089,3.597209439,-2.008762333,28.31178859,1.9986,2.686,778.891,1.388249351,2030.343,2809.234
35560,33090,3.592973328,-2.006661755,28.35002897,1.9986,2.681,792.359,1.388249351,2016.875,2809.234
35561,33091,3.589041043,-2.008109784,28.39806038,1.9986,2.677,805.859,1.388249351,2003.375,2809.234
35562,33092,3.584818405,-2.008257582,28.47083901,1.9986,2.674,819.297,1.388249351,1989.937,2809.234
35563,33093,3.58085014,-2.004748647,28.50833367,1.9986,2.67,832.766,1.388249351,1976.468,2809.234
35564,33094,3.576719284,-2.007562168,28.56152753,1.9986,2.666,846.172,1.388249351,1963.062,2809.234
35565,33095,3.572802968,-2.007589823,28.62388985,1.9986,2.662,859.734,1.388249351,1949.5,2809.234
35566,33096,3.568817817,-2.005100422,28.67781639,1.9986,2.658,873.219,1.388249351,1936.015,2809.234
35567,33097,3.564708835,-2.003842376,28.74297796,1.9986,2.655,886.688,1.388249351,1922.546,2809.234
35568,33098,3.560994016,-2.008827205,28.79227022,1.9986,2.648,900.297,1.388249351,1908.937,2809.234
35569,33099,3.557296059,-2.011159346,28.85206618,1.9986,2.646,913.906,1.388249351,1895.328,2809.234
35570,33100,3.553472536,-2.00599381,28.9281895,1.9986,2.643,927.484,1.388249351,1881.75,2809.234
35571,33101,3.549803982,-2.009516737,28.98178905,1.9986,2.638,941.094,1.388249351,1868.14,2809.234
35572,33102,3.546287204,-2.00785926,29.05197944,1.9986,2.635,954.656,1.388249351,1854.578,2809.234
35573,33103,3.542503061,-2.007294962,29.10203027,1.9986,2.632,968.266,1.388249351,1840.968,2809.234
35574,33104,3.538690343,-2.007928753,29.165163,1.9986,2.628,981.859,1.388249351,1827.375,2809.234
35575,33105,3.535275508,-2.009294421,29.23256059,1.9986,2.624,995.484,1.388249351,1813.75,2809.234
35576,33106,3.531702879,-2.009737802,29.29714989,1.9986,2.621,1009.094,1.388249351,1800.14,2809.234
35577,33107,3.527977424,-2.008028436,29.37249665,1.9986,2.617,1022.656,1.388249351,1786.578,2809.234
35578,33108,3.524665261,-2.008013701,29.42492636,1.9986,2.614,1036.234,1.388249351,1773.0,2809.234
35579,33109,3.521260038,-2.010338548,29.48317063,1.9986,2.61,1049.813,1.388249351,1759.421,2809.234
35580,33110,3.517823347,-2.011645888,29.53687258,1.9986,2.606,1063.438,1.388249351,1745.796,2809.234
35581,33111,3.514436273,-2.010469381,29.60044689,1.9986,2.603,1077.0,1.388249351,1732.234,2809.234
35582,33112,3.510912817,-2.009784165,29.67908486,1.9986,2.6,1090.609,1.388249351,1718.625,2809.234
35583,33113,3.507636177,-2.007376068,29.72596885,1.9986,2.597,1104.203,1.388249351,1705.031,2809.234
35584,33114,3.50455628,-2.007844868,29.79605728,1.9986,2.593,1117.797,1.388249351,1691.437,2809.234
35585,33115,3.501383862,-2.006828786,29.87088577,1.9986,2.59,1131.406,1.388249351,1677.828,2809.234
35586,33116,3.498322809,-2.007811136,29.92082976,1.9986,2.587,1145.0,1.388249351,1664.234,2809.234
35587,33117,3.494950044,-2.008938485,29.98068951,1.9986,2.584,1158.578,1.388249351,1650.656,2809.234
35588,33118,3.491827931,-2.007776479,30.04607053,1.9986,2.581,1172.156,1.388249351,1637.078,2809.234
35589,33119,3.488723539,-2.008054384,30.10819974,1.9986,2.578,1185.766,1.388249351,1623.468,2809.234
35590,33120,3.486037729,-2.009348585,30.15536031,1.9986,2.573,1199.391,1.388249351,1609.843,2809.234
35591,33121,3.482727882,-2.006315468,30.21917478,1.9986,2.571,1212.969,1.388249351,1596.265,2809.234
35592,33122,3.479714506,-2.009170939,30.27584197,1.9986,2.568,1226.531,1.388249351,1582.703,2809.234
35593,33123,3.477032614,-2.008821866,30.34178266,1.9986,2.566,1240.156,1.388249351,1569.078,2809.234
35594,33124,3.47405923,-2.008930073,30.40226908,1.9986,2.56,1253.734,1.388249351,1555.5,2809.234
35595,33125,3.471387884,-2.010415038,30.46935045,1.9986,2.558,1267.297,1.388249351,1541.937,2809.234
35596,33126,3.468394982,-2.009051519,30.5250987,1.9986,2.556,1280.922,1.388249351,1528.312,2809.234
35597,33127,3.46547293,-2.009232065,30.58459804,1.9986,2.554,1294.516,1.388249351,1514.718,2809.234
35598,33128,3.462804106,-2.009441926,30.64212648,1.9986,2.551,1308.109,1.388249351,1501.125,2809.234
35599,33129,3.460189547,-2.009311633,30.70208455,1.9986,2.548,1321.75,1.388249351,1487.484,2809.234
35600,33130,3.457316348,-2.008929248,30.76527217,1.9986,2.546,1335.344,1.388249351,1473.89,2809.234
35601,33131,3.45453204,-2.006949325,30.83512361,1.9986,2.541,1348.922,1.388249351,1460.312,2809.234
35602,33132,3.452080647,-2.008360185,30.89490611,1.9986,2.539,1362.547,1.388249351,1446.687,2809.234
35603,33133,3.449440263,-2.009661019,30.94863352,1.9986,2.537,1376.094,1.388249351,1433.14,2809.234
35604,33134,3.446927336,-2.00880233,31.01897427,1.9986,2.534,1389.625,1.388249351,1419.609,2809.234
35605,33135,3.444196191,-2.007499188,31.06474908,1.9986,2.53,1403.188,1.388249351,1406.046,2809.234
35606,33136,3.441485395,-2.006785034,31.13186242,1.9986,2.528,1416.781,1.388249351,1392.453,2809.234
35607,33137,3.439109554,-2.010154418,31.20709443,1.9986,2.526,1430.391,1.388249351,1378.843,2809.234
35608,33138,3.436714528,-2.006619388,31.26764773,1.9986,2.524,1444.0,1.388249351,1365.234,2809.234
35609,33139,3.43359307,-2.007693841,31.32205928,1.9986,2.519,1457.625,1.388249351,1351.609,2809.234
35610,33140,3.431313711,-2.006651023,31.37048675,1.9986,2.517,1471.234,1.388249351,1338.0,2809.234
35611,33141,3.42932461,-2.008104657,31.45154635,1.9986,2.516,1484.813,1.388249351,1324.421,2809.234
35612,33142,3.426356542,-2.007518953,31.49464259,1.9986,2.513,1498.406,1.388249351,1310.828,2809.234
35613,33143,3.423888604,-2.007406784,31.55852406,1.9986,2.511,1512.016,1.388249351,1297.218,2809.234
35614,33144,3.421258175,-2.010401297,31.63674086,1.9986,2.508,1525.609,1.388249351,1283.625,2809.234
35615,33145,3.418941852,-2.007974621,31.6878651,1.9986,2.506,1539.234,1.388249351,1270.0,2809.234
35616,33146,3.416366187,-2.009667283,31.74435786,1.9986,2.504,1552.828,1.388249351,1256.406,2809.234
35617,33147,3.41389294,-2.007102884,31.80900258,1.9986,2.502,1566.516,1.388249351,1242.718,2809.234
35618,33148,3.411371964,-2.006669739,31.87811385,1.9986,2.5,1580.141,1.388249351,1229.093,2809.234
35619,33149,3.408965906,-2.00629278,31.92825689,1.9986,2.494,1593.75,1.388249351,1215.484,2809.234
35620,33150,3.406476499,-2.006033234,31.99613223,1.9984,2.493,1607.375,1.388249351,1201.859,2809.234
35621,33151,3.40420974,-2.010377838,32.04058354,1.9986,2.49,1621.031,1.388249351,1188.203,2809.234
35622,33152,3.401579214,-2.009916946,32.11251547,1.9986,2.489,1634.703,1.388249351,1174.531,2809.234
35623,33153,3.399452794,-2.008383209,32.17799981,1.9986,2.486,1648.313,1.388249351,1160.921,2809.234
35624,33154,3.396819029,-2.008051087,32.23963631,1.9986,2.483,1661.891,1.388249351,1147.343,2809.234
35625,33155,3.394413858,-2.009535588,32.30186569,1.9986,2.481,1675.5,1.388249351,1133.734,2809.234
35626,33156,3.391711624,-2.008745653,32.35806672,1.9986,2.479,1689.109,1.388249351,1120.125,2809.234
35627,33157,3.389283008,-2.009700371,32.42582867,1.9986,2.476,1702.688,1.388249351,1106.546,2809.234
35628,33158,3.386729522,-2.010317307,32.4825039,1.9986,2.474,1716.25,1.388249351,1092.984,2809.234
35629,33159,3.384447405,-2.00924795,32.54989834,1.9986,2.472,1729.844,1.388249351,1079.39,2809.234
35630,33160,3.381691756,-2.008317581,32.60428053,1.9986,2.468,1743.453,1.388249351,1065.781,2809.234
35631,33161,3.379026338,-2.008331463,32.68010997,1.9986,2.466,1757.078,1.388249351,1052.156,2809.234
35632,33162,3.376235544,-2.009057926,32.74692979,1.9986,2.464,1770.703,1.388249351,1038.531,2809.234
35633,33163,3.373793932,-2.007203652,32.8163184,1.9986,2.462,1784.344,1.388249351,1024.89,2809.234
35634,33164,3.371211633,-2.008071993,32.87632485,1.9986,2.46,1797.922,1.388249351,1011.312,2809.234
35635,33165,3.368657454,-2.009530966,32.94771105,1.9986,2.457,1811.484,1.388249351,997.75,2809.234
35636,33166,3.365493356,-2.011011426,33.00695527,1.9986,2.452,1825.125,1.388249351,984.109,2809.234
35637,33167,3.362967579,-2.008969619,33.08496298,1.9986,2.45,1838.75,1.388249351,970.484,2809.234
35638,33168,3.360163251,-2.008694283,33.14562067,1.9986,2.448,1852.359,1.388249351,956.875,2809.234
35639,33169,3.35700048,-2.008746638,33.21527499,1.9986,2.445,1865.906,1.388249351,943.328,2809.234
35640,33170,3.353834848,-2.011445252,33.2687689,1.9986,2.442,1879.531,1.388249351,929.703,2809.234
35641,33171,3.351212038,-2.00667941,33.33450624,1.9986,2.44,1893.156,1.388249351,916.078,2809.234
35642,33172,3.347991588,-2.010919481,33.40652852,1.9986,2.437,1906.734,1.388249351,902.5,2809.234
35643,33173,3.345076112,-2.009874636,33.46724864,1.9986,2.433,1920.344,1.388249351,888.89,2809.234
35644,33174,3.341780472,-2.006864428,33.53815341,1.9986,2.43,1933.906,1.388249351,875.328,2809.234
35645,33175,3.338494748,-2.011951345,33.62098175,1.9986,2.427,1947.578,1.388249351,861.656,2809.234
35646,33176,3.334998393,-2.006216363,33.68403414,1.9986,2.423,1961.156,1.388249351,848.078,2809.234
35647,33177,3.331945537,-2.007877257,33.74227761,1.9986,2.42,1974.719,1.388249351,834.515,2809.234
35648,33178,3.32824709,-2.006315894,33.82043078,1.9986,2.417,1988.281,1.388249351,820.953,2809.234
35649,33179,3.324639156,-2.009069424,33.89349694,1.9986,2.414,2001.844,1.388249351,807.39,2809.234
35650,33180,3.320630833,-2.00722089,33.96540155,1.9986,2.41,2015.438,1.388249351,793.796,2809.234
35651,33181,3.31692646,-2.00662659,34.02331645,1.9986,2.406,2029.031,1.388249351,780.203,2809.234
35652,33182,3.3128886,-2.007258916,34.09685185,1.9986,2.402,2042.656,1.388249351,766.578,2809.234
35653,33183,3.308490897,-2.010300643,34.16990182,1.9986,2.398,2056.203,1.388249351,753.031,2809.234
35654,33184,3.304134365,-2.006651023,34.24478287,1.9986,2.394,2069.859,1.388249351,739.375,2809.234
35655,33185,3.299460742,-2.006713487,34.31236671,1.9986,2.389,2083.438,1.388249351,725.796,2809.234
35656,33186,3.294499546,-2.01093756,34.37613179,1.9986,2.384,2096.984,1.388249351,712.25,2809.234
35657,33187,3.28930588,-2.008707039,34.44180534,1.9986,2.378,2110.594,1.388249351,698.64,2809.234
35658,33188,3.283954859,-2.009061187,34.54340428,1.9986,2.374,2124.172,1.388249351,685.062,2809.234
35659,33189,3.277789153,-2.00708749,34.60654357,1.9986,2.368,2137.828,1.388249351,671.406,2809.234
35660,33190,3.271558152,-2.006617165,34.69045759,1.9986,2.36,2151.422,1.388249351,657.812,2809.234
